"day","year","month","date","time","address","district","accident_types","suspect_vehicle","victim_vehicle","lat","long"
"Wednesday","2018","7","2","Evening","pettarani","rappocini","TK","R2","R2","-5.1510383","119.4374766"
"Monday","2018","7","3","Evening","cendrawasih","mariso","OC","R2","NOV","-5.155219","119.4137008"
"Tuesday","2018","7","5","Morning","gunung bulusaraung","ujung pandang","TL","R2","R2","-5.1330062","119.4135683"
"Thursday","2018","7","4","Evening","gunung merapi","ujung pandang","TM","R2","NOV","-5.1455806","119.4177389"
"Wednesday","2018","7","3","Morning","daeng tata raya i","tamalate","TK","R2","R2","-5.1850019","119.423432"
"Tuesday","2018","7","6","Evening","insinyur sutami","biringkanaya","T","R2","NOV","-5.0762253","119.515201"
"Friday","2018","6","10","Morning","urip sumuharjo","panakkukang","TM","R2","NOV","-5.1348243","119.4316818"
"Sunday","2018","7","6","Evening","mesjid raya","bontoala","TL","R2","R2","-5.1333841","119.4274196"
"Friday","2018","7","2","Afternoon","kima iii","biringkanaya","OC","R2","NOV","-5.1064167","119.5065503"
"Monday","2018","7","9","Night","andi tonro","tamalate","TL","R2","R2","-5.1719829","119.423857"
"Monday","2018","7","10","Morning","pajaiang","biringkanaya","TK","R2","R4","-5.1048027","119.5252166"
"Tuesday","2018","7","8","Night","andi mappaodang","tamalate","TK","R2","R4","-5.1732205","119.4158686"
"Sunday","2018","7","8","Afternoon","parumpa","biringkanaya","TL","R2","R2","-5.117091","119.5096487"
"Sunday","2018","7","10","Evening","perintis kemerdekaan","tamalanrea","TL","R4","R4","-5.1402715","119.4832943739"
"Tuesday","2018","7","10","Afternoon","kerung-kerung","makassar","TL","R2","R2","-5.1402349","119.4257622"
"Tuesday","2018","7","11","Afternoon","profesor abdurrahman basalamah","panakkukang","TB","R2","R2","-5.1471505","119.4492661"
"Wednesday","2018","7","11","Afternoon","metro tanjung bunga","tamalate","TK","R2","R4","-5.1661576","119.3917443"
"Wednesday","2018","7","12","Afternoon","rajawali","mariso","TK","R4","R2","-5.1487926","119.4096505"
"Thursday","2018","7","9","Morning","tamangapa raya","manggala","TK","R2","TR","-5.1767373","119.4843844"
"Monday","2018","7","9","Afternoon","daeng tata raya","tamalate","TK","R4","R2","-5.1850019","119.423432"
"Monday","2018","7","10","Afternoon","btp","tamalanrea","TL","R4","R4","-5.137831","119.513461"
"Tuesday","2018","7","9","Afternoon","insinyur sutami","biringkanaya","TL","R4","R4","-5.0762253","119.515201"
"Monday","2018","7","11","Afternoon","lantebung","tamalanrea","TM","R2","NOV","-5.0799398","119.4669985"
"Wednesday","2018","7","12","Morning","gontang raya","tamalate","TK","R2","R2","-5.1847742","119.4080313"
"Thursday","2018","7","9","Afternoon","borong jambu raya","manggala","TK","TR","R2","-5.1745192","119.4883637"
"Monday","2018","7","10","Morning","sultan alauddin","tamalate","TL","R2","NOV","-5.1682367","119.4209823"
"Tuesday","2018","7","11","Morning","dokter leimena","panakkukang","T","R2","NOV","-5.1466131","119.469989"
"Wednesday","2018","7","13","Afternoon","berua raya","biringkanaya","T","R2","NOV","-5.1158621","119.5232925"
"Friday","2018","7","14","Afternoon","tamalanrea raya","tamalanrea","TK","R2","R4","-5.1358197","119.5070307"
"Saturday","2018","7","15","Evening","perintis kemerdekaan","biringkanaya","TK","R2","R4","-5.117784","119.5110136"
"Sunday","2018","7","14","Night","botolempangan","ujung pandang","TL","R4","R2","-5.1419956","119.4120218"
"Saturday","2018","7","15","Night","aroepala","rappocini","TK","R2","R2","-5.1724693","119.4530673"
"Sunday","2018","7","16","Afternoon","berua raya","biringkanaya","OC","R2","NOV","-5.1158621","119.5232925"
"Monday","2018","7","15","Morning","metro tanjung bunga","tamalate","TL","R2","NOV","-5.1661576","119.3917443"
"Sunday","2018","7","14","Night","cendrawasih","mamajang","TL","R2","R2","-5.167086","119.4118044"
"Saturday","2018","7","16","Evening","pannampu","tallo","TL","R2","R2","-5.1184614","119.4264568"
"Monday","2018","7","17","Evening","daeng tata raya","tamalate","TK","R2","R4","-5.1850019","119.423432"
"Tuesday","2018","7","16","Morning","perintis kemerdekaan","tamalanrea","TL","R4","R2","-5.1402715","119.4832943739"
"Monday","2018","6","14","Afternoon","insinyur sutami","biringkanaya","OC","R2","NOV","-5.0762253","119.515201"
"Thursday","2018","7","17","Afternoon","berua 1","biringkanaya","OC","R2","NOV","-5.1149988","119.5202467"
"Tuesday","2018","7","16","Afternoon","insinyur sutami","tamalanrea","OC","R2","NOV","-5.085731","119.4904613"
"Monday","2018","7","16","Afternoon","batara bira","biringkanaya","OC","R2","NOV","-5.0884975","119.5063692"
"Monday","2018","7","16","Night","gunung merapi","ujung pandang","TK","R2","R4","-5.1455806","119.4177389"
"Monday","2018","7","18","Night","cendrawasih","mamajang","TK","R2","R4","-5.167086","119.4118044"
"Wednesday","2018","7","18","Morning","taman makam pahlawan","panakkukang","TK","R2","R4","-5.1465651","119.4612296"
"Wednesday","2018","7","18","Evening","perintis kemerdekaan","tamalanrea","TK","R2","R2","-5.1402715","119.4832943739"
"Wednesday","2018","7","11","Night","paccerakkang","biringkanaya","OC","R2","NOV","-5.1239434","119.5224673"
"Wednesday","2018","7","18","Evening","inspeksi kanal","panakkukang","TK","R2","R2","-5.1313688","119.4518812"
"Wednesday","2018","7","15","Morning","kumala","tamalate","TK","R2","R2","-5.169866","119.4189942"
"Sunday","2018","7","16","Morning","veteran selatan","mamajang","TL","R2","R2","-5.162773","119.4212589"
"Monday","2018","7","19","Evening","barawaja","panakkukang","TL","R2","R4","-5.1357031","119.4402319"
"Thursday","2018","7","19","Afternoon","parumpa","biringkanaya","TK","R4","R2","-5.117091","119.5096487"
"Thursday","2018","7","21","Evening","baji minasa","mariso","TM","R2","NOV","-5.1657427","119.4097701"
"Saturday","2018","7","19","Morning","perintis kemerdekaan","biringkanaya","TL","R4","R4","-5.117784","119.5110136"
"Thursday","2018","7","19","Afternoon","insinyur sutami","biringkanaya","OC","R2","NOV","-5.0762253","119.515201"
"Thursday","2018","7","22","Evening","perintis kemerdekaan","biringkanaya","OC","R2","NOV","-5.117784","119.5110136"
"Sunday","2018","7","21","Night","monginsidi","makassar","TK","R2","R2","-5.1486033","119.4231664"
"Saturday","2018","7","22","Morning","jenderal sudirman","ujung pandang","OC","R2","NOV","-5.1345222","119.4137962"
"Sunday","2018","7","21","Afternoon","cendrawasih","mariso","TK","R2","Rro","-5.155219","119.4137008"
"Saturday","2018","7","20","Afternoon","pettarani","rappocini","TK","R2","R4","-5.1510383","119.4374766"
"Friday","2018","7","22","Evening","pintu bandar udara internasional sultan hasanuddin","biringkanaya","TK","R4","R4","-5.0700203","119.5319159"
"Sunday","2018","7","21","Evening","cendrawasih","mariso","TK","R2","R2","-5.155219","119.4137008"
"Saturday","2018","7","21","Morning","gunung tinggimae","ujung pandang","TM","R2","NOV","-5.1389636","119.4156897"
"Saturday","2018","7","22","Night","kapasa raya","tamalanrea","OC","R2","NOV","-5.1029771","119.4940907"
"Sunday","2018","7","20","Evening","perumnas raya","manggala","TK","R2","R2","-5.1671551","119.4804238"
"Friday","2018","7","19","Afternoon","perintis kemerdekaan","biringkanaya","TK","R4","R2","-5.117784","119.5110136"
"Thursday","2018","7","21","Night","veteran selatan","mamajang","OC","R2","NOV","-5.162773","119.4212589"
"Saturday","2018","7","22","Afternoon","urip sumuharjo","panakkukang","OC","R2","NOV","-5.1348243","119.4316818"
"Sunday","2018","7","23","Evening","daeng tata raya","tamalate","OC","R2","NOV","-5.1850019","119.423432"
"Monday","2018","7","13","Evening","manuruki","biringkanaya","OC","R2","NOV","-5.1109833","119.5252003"
"Friday","2018","7","22","Afternoon","perintis kemerdekaan","tamalanrea","TL","R2","R2","-5.1402715","119.4832943739"
"Sunday","2018","7","22","Evening","perintis kemerdekaan","tamalanrea","TL","R2","R2","-5.1402715","119.4832943739"
"Sunday","2018","7","24","Evening","urip sumuharjo","makassar","TM","R2","NOV","-5.1348243","119.4316818"
"Tuesday","2018","7","23","Evening","taman makam pahlawan","panakkukang","T","R2","NOV","-5.1465651","119.4612296"
"Monday","2018","7","25","Night","paccerakkang","biringkanaya","T","R2","NOV","-5.1239434","119.5224673"
"Wednesday","2018","7","24","Evening","perintis kemerdekaan","tamalanrea","TL","R2","R2","-5.1402715","119.4832943739"
"Tuesday","2018","7","24","Morning","perintis kemerdekaan","tamalanrea","TK","R2","M","-5.1402715","119.4832943739"
"Tuesday","2018","7","24","Morning","daeng tata raya iv","tamalate","OC","R2","NOV","-5.1850019","119.423432"
"Tuesday","2018","7","25","Evening","metro tanjung bunga","tamalate","OC","R2","NOV","-5.1661576","119.3917443"
"Wednesday","2018","7","25","Morning","mangga iii","biringkanaya","OC","R2","NOV","-5.1258994","119.5348222"
"Wednesday","2018","7","25","Night","teuku umar raya","tallo","TK","TR","R2","-5.1175544","119.4319332"
"Wednesday","2018","7","26","Afternoon","dg. hayo","manggala","OC","R2","NOV","-5.1558301","119.4734283"
"Thursday","2018","7","25","Afternoon","mesjid muhajirin","makassar","OC","R2","NOV","-5.1395135","119.4344078"
"Wednesday","2018","7","27","Morning","veteran utara","makassar","OC","R2","R4","-5.1392193","119.4233132"
"Friday","2018","7","26","Morning","sungai saddang baru","makassar","TK","R4","R2","-5.1468435","119.4250654"
"Thursday","2018","7","26","Morning","kumala","tamalate","TM","R2","NOV","-5.169866","119.4189942"
"Thursday","2018","7","27","Afternoon","jenderal sudirman","ujung pandang","TL","R4","R2","-5.1345222","119.4137962"
"Friday","2018","7","21","Morning","penghibur","ujung pandang","TK","R2","R2","-5.1475209","119.4090861"
"Saturday","2018","7","26","Evening","veteran utara","makassar","TL","R2","R2","-5.1392193","119.4233132"
"Thursday","2018","7","27","Evening","veteran utara","makassar","TM","R2","NOV","-5.1392193","119.4233132"
"Friday","2018","7","25","Afternoon","monumen emmy saelan","rappocini","TK","R4","R4","-5.1780744","119.4389103"
"Wednesday","2018","7","27","Evening","insinyur sutami","tamalanrea","OC","R2","NOV","-5.085731","119.4904613"
"Friday","2018","7","27","Afternoon","tamalanrea selatan","tamalanrea","TK","R2","R4","-5.127787","119.5047763"
"Friday","2018","7","29","Morning","pajaiang","biringkanaya","TB","R2","R2","-5.1048027","119.5252166"
"Sunday","2018","7","27","Morning","pettarani","panakkukang","TL","R4","R2","-5.1487126","119.4380057"
"Friday","2018","7","26","Afternoon","abdullah daeng sirua","panakkukang","TL","R2","R2","-5.1513443","119.4494392"
"Thursday","2018","7","27","Afternoon","kapasa raya","tamalanrea","TK","R2","R2","-5.1029771","119.4940907"
"Friday","2018","7","28","Morning","pettarani","rappocini","TL","R2","R2","-5.1510383","119.4374766"
"Saturday","2018","7","26","Afternoon","kandea ii","bontoala","TL","R2","NOV","-5.1284577","119.4223128"
"Thursday","2018","7","29","Evening","veteran selatan","mamajang","OC","R2","NOV","-5.162773","119.4212589"
"Sunday","2018","7","29","Morning","botolempangan","ujung pandang","TL","R2","Rro","-5.1419956","119.4120218"
"Sunday","2018","7","27","Afternoon","nusa tamalanrea indah","tamalanrea","TM","R4","NOV","-5.1233062","119.49757435463"
"Friday","2018","7","28","Night","goa ria","biringkanaya","T","R2","NOV","-5.0810812","119.5253813"
"Saturday","2018","7","20","Morning","perintis kemerdekaan","tamalanrea","TK","R2","R2","-5.1402715","119.4832943739"
"Friday","2018","7","29","Afternoon","pajaiang","biringkanaya","OC","R2","NOV","-5.1048027","119.5252166"
"Sunday","2018","7","30","Evening","a.r. hakim","tallo","TK","R2","R2","-5.12141","119.4347354"
"Monday","2018","7","21","Morning","jenderal ahmad yani","ujung pandang","TK","R4","R2","-5.1329527","119.4103466"
"Saturday","2018","7","21","Afternoon","urip sumuharjo","panakkukang","OC","R2","NOV","-5.1348243","119.4316818"
"Saturday","2018","7","31","Evening","perintis kemerdekaan","biringkanaya","TK","R2","TR","-5.117784","119.5110136"
"Tuesday","2018","7","31","Morning","kapasa raya","tamalanrea","TK","R2","R4","-5.1029771","119.4940907"
"Tuesday","2018","7","25","Afternoon","tamalanrea raya","tamalanrea","TL","R2","R2","-5.1358197","119.5070307"
"Wednesday","2018","8","1","Evening","urip sumuharjo","panakkukang","TK","R4","R2","-5.1348243","119.4316818"
"Wednesday","2018","8","1","Morning","perintis kemerdekaan","biringkanaya","OC","R2","NOV","-5.117784","119.5110136"
"Wednesday","2018","8","1","Evening","batua raya","manggala","TL","R2","R2","-5.1601382","119.4595133"
"Wednesday","2018","8","2","Morning","pettarani","rappocini","TM","R2","NOV","-5.1510383","119.4374766"
"Thursday","2018","8","2","Afternoon","daeng tata raya iii","tamalate","TM","R4","NOV","-5.1850019","119.423432"
"Thursday","2018","8","2","Night","urip sumuharjo","makassar","TL","R2","R2","-5.1348243","119.4316818"
"Thursday","2018","7","31","Afternoon","cendrawasih","mamajang","TL","R4","R2","-5.167086","119.4118044"
"Tuesday","2018","8","1","Afternoon","boulevard","panakkukang","TL","R2","R2","-5.1557546","119.4411023"
"Wednesday","2018","7","21","Afternoon","perintis kemerdekaan","tamalanrea","OC","R2","NOV","-5.1402715","119.4832943739"
"Saturday","2018","8","3","Night","pengayoman","panakkukang","TB","R2","R2","-5.1592732","119.4466246"
"Friday","2018","7","6","Afternoon","sungai saddang","ujung pandang","TL","R2","R2","-5.1468435","119.4250654"
"Friday","2018","8","2","Morning","andi mappanyukki","mariso","TK","R4","R2","-5.1521162","119.4147322"
"Thursday","2018","8","4","Morning","tol reformasi","tallo","TK","R4","TR","-5.1105854","119.4355002"
"Saturday","2018","8","5","Afternoon","karunrung raya","rappocini","TM","R2","NOV","-5.1805817","119.4516159"
"Sunday","2018","8","3","Evening","kapasa raya","tamalanrea","TK","R2","TR","-5.1029771","119.4940907"
"Friday","2018","8","4","Evening","veteran selatan","makassar","TM","R2","NOV","-5.1671547","119.419923"
"Saturday","2018","8","6","Afternoon","andi tadde","tallo","OC","R4","NOV","-5.1276054","119.4301568"
"Monday","2018","8","4","Morning","jenderal ahmad yani","ujung pandang","TK","R2","R2","-5.1329527","119.4103466"
"Saturday","2018","8","3","Afternoon","chairil anwar","ujung pandang","OC","R2","NOV","-5.1395246","119.4124322"
"Friday","2018","8","6","Morning","kapasa raya","tamalanrea","OC","R2","NOV","-5.1029771","119.4940907"
"Monday","2018","8","5","Morning","perintis kemerdekaan","tamalanrea","TK","R2","R2","-5.1402715","119.4832943739"
"Sunday","2018","8","2","Evening","batua raya xii","manggala","OC","R2","NOV","-5.1570368","119.458646"
"Thursday","2018","8","5","Evening","abdullah daeng sirua","panakkukang","TL","R2","R2","-5.1513443","119.4494392"
"Sunday","2018","8","7","Afternoon","sungai saddang baru","makassar","TK","R2","R4","-5.1468435","119.4250654"
"Tuesday","2018","8","7","Evening","jenderal ahmad yani","ujung pandang","TB","R4","R2","-5.1329527","119.4103466"
"Tuesday","2018","8","6","Morning","raya kampus unhas","tamalanrea","TK","R4","R2","-5.1377601","119.4886605"
"Monday","2018","8","6","Afternoon","paccerakkang","biringkanaya","TK","R2","R4","-5.1239434","119.5224673"
"Monday","2018","8","7","Afternoon","manyikkoaya","biringkanaya","TB","R2","R2","-5.0770234","119.530081"
"Tuesday","2018","8","8","Morning","urip sumuharjo","panakkukang","TK","R4","R4","-5.1348243","119.4316818"
"Wednesday","2018","8","7","Evening","daeng tata raya","tamalate","TK","R2","R2","-5.1850019","119.423432"
"Tuesday","2018","8","8","Afternoon","pajaiang","biringkanaya","OC","R2","NOV","-5.1048027","119.5252166"
"Wednesday","2018","8","8","Afternoon","pintu bandar udara internasional sultan hasanuddin","biringkanaya","TL","R4","R2","-5.0700203","119.5319159"
"Wednesday","2018","8","7","Afternoon","paccerakkang","biringkanaya","TL","R2","NOV","-5.1239434","119.5224673"
"Tuesday","2018","8","7","Afternoon","metro tanjung bunga","mariso","TM","R2","NOV","-5.1523252","119.4054678"
"Tuesday","2018","8","8","Morning","daeng tata raya i","tamalate","TM","R4","NOV","-5.1850019","119.423432"
"Wednesday","2018","8","9","Afternoon","perintis kemerdekaan","tamalanrea","OC","R2","NOV","-5.1402715","119.4832943739"
"Thursday","2018","8","9","Morning","pajaiang","biringkanaya","OC","R2","NOV","-5.1048027","119.5252166"
"Thursday","2018","8","7","Morning","mesjid raya","bontoala","OC","R2","NOV","-5.1333841","119.4274196"
"Tuesday","2018","8","9","Morning","nipa nipa","manggala","OC","R2","NOV","-5.1624042","119.5001015"
"Thursday","2018","8","9","Afternoon","cendrawasih","mamajang","TM","R2","NOV","-5.167086","119.4118044"
"Thursday","2018","7","17","Evening","muhammad yamin","makassar","TM","R2","NOV","-5.1403673","119.4294476"
"Tuesday","2018","8","8","Evening","sam ratulangi","mamajang","TL","R2","R2","-5.1545939","119.4163683"
"Wednesday","2018","8","8","Evening","gunung merapi","ujung pandang","TL","R4","R2","-5.1455806","119.4177389"
"Wednesday","2018","8","10","Evening","veteran selatan","makassar","TL","R2","NOV","-5.1671547","119.419923"
"Friday","2018","8","11","Morning","barawaja","panakkukang","OC","R2","NOV","-5.1357031","119.4402319"
"Saturday","2019","8","10","Evening","jipang raya","rappocini","TK","R2","R2","-5.1778861","119.4504384"
"Saturday","2019","8","10","Afternoon","insinyur sutami","tamalanrea","T","R2","NOV","-5.085731","119.4904613"
"Saturday","2018","8","10","Evening","paccerakkang","biringkanaya","T","R2","NOV","-5.1239434","119.5224673"
